151.369972229004,-33.3597463145646,"Ourimbah Station"
151.03231,-33.95192,"Padstow Station"
150.99777,-33.95435,"Panania Station"
151.00521,-33.81744,"Parramatta Station"
151.614418029785,-32.6023255136287,"Paterson Station"
150.95632,-33.80138,"Pendle Hill Station"
151.071753501892,-33.7387229284056,"Pennant Hills Station"
150.69632,-33.75004,"Penrith Station"
150.211687088013,-34.6726409761218,"Penrose Station"
151.088619232178,-33.9661778581977,"Penshurst Station"
151.15528,-33.8939,"Petersham Station"
150.612516403198,-34.1790390040379,"Picton Station"
151.32705,-33.44734,"Point Clare Station"
150.888118743896,-34.4729885969998,"Port Kembla North Station"
150.90142250061,-34.4773047373595,"Port Kembla Station"
151.05569,-33.92543,"Punchbowl Station"
151.14192,-33.74467,"Pymble Station"
150.88666,-33.72795,"Quakers Hill Station"
151.19841,-33.89215,"Redfern Station"
151.02412,-33.88302,"Regents Park Station"
151.01481,-33.95247,"Revesby Station"
151.08698,-33.83055,"Rhodes Station"
150.752549171448,-33.5989641710008,"Richmond Station"
150.86035,-33.67911,"Riverstone Station"
151.05204,-33.95154,"Riverwood Station"
151.13687,-33.95194,"Rockdale Station"
150.844302177429,-33.7717275104,"Rooty Hill Station"
151.021885871887,-33.823545801397,"Rosehill Station"
151.176424026489,-33.7837130554728,"Roseville Station"
151.02918,-33.81002,"Rydalmere Station"
151.702523231506,-32.8715496928783,"Sandgate Station, NSW"
150.965495109558,-34.2652678254321,"Scarborough Station"
150.867004394531,-32.0469333807978,"Scone Station"
151.01141,-33.88525,"Sefton Station"
150.935840606689,-33.7743673280157,"Seven Hills Station"
151.165266036987,-32.5719878476493,"Singleton Station"
150.56273,-33.69843,"Springwood Station"
151.2112,-33.8704,"St James Station"
151.19419,-33.82239,"St Leonards Station"
150.77594,-33.76224,"St Marys Station"
151.1803,-33.90741,"St Peters Station"
151.16388,-33.89452,"Stanmore Station"
150.981,-34.22646,"Stanwell Park Station"
151.09432,-33.87181,"Strathfield Station"
151.13939,-33.89051,"Summer Hill Station"
151.05709,-34.03191,"Sutherland Station"
151.16651,-33.91451,"Sydenham Station"
150.590071678162,-34.2234419024609,"Tahmoor Station"
150.086331367493,-34.7184049746781,"Tallong Station"
151.12833,-33.73228,"Tarramurra Station"
151.669435501099,-32.8090631913711,"Tarro Station"
151.318731307983,-33.4509582141917,"Tascott Station"
151.539659500122,-32.7237539430427,"Telarah Station"
151.04159,-33.79372,"Telopea Station"
151.15638,-33.92457,"Tempe Station"
151.603860855103,-32.9624784205784,"Teralba Station"
150.918760299683,-34.3181678576806,"Thirroul  Station"
151.07834,-33.73186,"Thornleigh Station"
151.639738082886,-32.7835944573398,"Thornton Station"
150.95145,-33.78732,"Toongabbie Station"
151.20666,-33.87383,"Town Hall Station"
150.90142250061,-34.3841397899996,"Towradgi Station"
151.420226097107,-33.3078281907024,"Tuggerah Station"
151.13991,-33.92994,"Turrella Station"
150.84593296051,-34.4548017508796,"Unanderra Station"
